profile,kp,ki,bias,integral_limit,max_temperature_C,mean_abs_temp_error_C,rms_temp_error_C,time_above_safe_s,total_cooling_effort,mean_cooling_action,action_variation,total_reward,failed
Constant,0.16,0.004,0.2,40.0,36.931751869833,2.561956029543789,3.478807311116765,0.0,685.3731605496723,0.3807628669720402,0.7856225967407227,-229.99018720346217,False
Step,0.16,0.004,0.2,40.0,38.57772083911418,4.081115654401398,4.723509834739404,0.0,876.9360288127791,0.4871866826737662,1.0782439708709717,-423.4150339274372,False
Pulsed,0.16,0.004,0.2,40.0,37.13870620101654,2.409765579339068,3.3359840303336,0.0,647.0218289603072,0.3594565716446151,2.393034279346466,-211.4008242387575,False
Random,0.16,0.004,0.2,40.0,36.73502199050794,2.570923528407484,3.5780355492993117,0.0,628.7243039752357,0.34929127998624204,0.769325852394104,-241.08900329898717,False
Constant,0.16,0.004,0.2,75.0,36.378721669299935,2.287619976473303,3.374718015358956,0.0,742.0234389291145,0.41223524384950805,0.9403617978096008,-219.54520353844723,False
Step,0.16,0.004,0.2,75.0,38.05176800037802,3.829709031137448,4.566274780192266,0.0,933.1624093316495,0.5184235607398053,1.1496601104736328,-400.32895405858915,False
Pulsed,0.16,0.004,0.2,75.0,36.65892870873245,2.1368529890244785,3.244214303382587,0.0,703.5735589941032,0.39087419944116847,2.442308008670807,-202.80255467632543,False
Random,0.16,0.004,0.2,75.0,36.238719503829934,2.3176361034060458,3.4983933436685404,0.0,684.0971588724642,0.380053977151369,0.9324364066123962,-233.21593415846797,False
Constant,0.16,0.004,0.2,100.0,36.45640475785098,2.1073948467719092,3.3329991250829587,0.0,783.71167929488,0.43539537738604445,1.0690296292304993,-216.43310331056122,False
Step,0.16,0.004,0.2,100.0,37.766243665658536,3.678834905805633,4.485773295782818,0.0,970.6043488848954,0.5392246382693864,1.1537885665893555,-389.50790847423264,False
Pulsed,0.16,0.004,0.2,100.0,36.77324077492664,1.9911461619428787,3.212517104740519,0.0,741.5178913575473,0.4119543840875263,2.5329439640045166,-200.81515559031206,False
Random,0.16,0.004,0.2,100.0,36.4194031477014,2.1557210867077385,3.4708362912420094,0.0,723.9735594373196,0.40220753302073314,1.0519468784332275,-231.56210479111797,False
Constant,0.16,0.004,0.2,150.0,36.78289049383317,1.935578672141935,3.3118780067758893,0.0,827.2522361483425,0.45958457563796806,1.544646441936493,-216.69414590506963,False
Step,0.16,0.004,0.2,150.0,37.76081525285068,3.634171460969947,4.473968084622345,0.0,1001.8121670819819,0.5565623150455455,1.0233611464500427,-389.82965380354887,False
Pulsed,0.16,0.004,0.2,150.0,36.92440600030967,1.8924060083671403,3.2033670266067045,0.0,773.423459071666,0.4296796994842589,2.889220416545868,-202.00909346326478,False
Random,0.16,0.004,0.2,150.0,36.74352638836361,2.0621831583298653,3.46275065356742,0.0,751.6400627274998,0.41757781262638877,1.570396900177002,-232.7443797642685,False
Constant,0.16,0.004,0.25,40.0,36.71901162375344,2.4321198155425963,3.42660961035373,0.0,707.4995395180304,0.39305529973223907,0.8062402009963989,-224.19608618816196,False
Step,0.16,0.004,0.25,40.0,38.376089261923234,3.9664632334777945,4.653360799993156,0.0,899.1592872107867,0.49953293733932597,1.0998115539550781,-412.55512864475463,False
Pulsed,0.16,0.004,0.25,40.0,36.926439238158395,2.280662128243216,3.2875696991070584,0.0,669.1807989422232,0.37176711052345734,2.40007621049881,-206.25824826367727,False
Random,0.16,0.004,0.25,40.0,36.52213319087148,2.4475777648676478,3.5356155961909086,0.0,650.1676231451565,0.36120423508064253,0.8004128336906433,-236.29976215749446,False
Constant,0.16,0.004,0.25,75.0,36.18645895348505,2.16740083887878,3.3419057987596146,0.0,764.683024273836,0.42482390237435336,0.9740071892738342,-216.40046350405274,False
Step,0.16,0.004,0.25,75.0,37.86745725444315,3.723592462437186,4.509692818183061,0.0,955.4983046946581,0.5308323914970323,1.1579554080963135,-392.18338343491274,False
Pulsed,0.16,0.004,0.25,75.0,36.592099565961036,2.0239758922886404,3.216675977394529,0.0,725.4920292729512,0.4030511273738618,2.471138119697571,-200.3863882249902,False
Random,0.16,0.004,0.25,75.0,36.14512942403247,2.2039262566580233,3.473638484616244,0.0,706.0718876041938,0.39226215978010764,0.9600458741188049,-230.8780036562035,False
Constant,0.16,0.004,0.25,100.0,36.36887538675347,1.999235105991114,3.3128933277539367,0.0,805.4352981166448,0.44746405450924714,1.11255544424057,-214.88541432824084,False
Step,0.16,0.004,0.25,100.0,37.656285813495806,3.598223599806972,4.447776706308362,0.0,988.9867506723385,0.5494370837068547,1.143806278705597,-384.3180417818906,False
Pulsed,0.16,0.004,0.25,100.0,36.71929672090895,1.9187041121678168,3.197152725702753,0.0,755.1482500275597,0.4195268055708665,2.5711010694503784,-199.6059997031063,False
Random,0.16,0.004,0.25,100.0,36.33051951743688,2.0882277920406427,3.456785183915872,0.0,735.4595467530307,0.4085886370850171,1.1482294201850891,-230.28330239505615,False
Constant,0.16,0.004,0.25,150.0,36.70473501505311,1.8939514304447225,3.3056802842173183,0.0,835.8131417753175,0.4643406343196208,1.6142929196357727,-216.41242513262748,False
Step,0.16,0.004,0.25,150.0,37.72758090425396,3.611048297009728,4.462397607430525,0.0,1006.8456521917833,0.5593586956621018,1.0,-388.1558171975799,False
Pulsed,0.16,0.004,0.25,150.0,36.896311238807826,1.8756802763065614,3.1986956214207476,0.0,779.8374894780573,0.4332430497100318,2.9140653014183044,-201.7847135414482,False
Random,0.16,0.004,0.25,150.0,36.66580650139329,2.0311923009094137,3.457849002387098,0.0,759.2528495993465,0.4218071386663036,1.637943148612976,-232.51776300422037,False
Constant,0.16,0.006,0.05,40.0,37.240191690737504,2.761450655486251,3.570502445518974,0.0,654.2290673546668,0.36346059297481487,0.7607640624046326,-240.7846058195707,False
Step,0.16,0.006,0.05,40.0,38.86918660887805,4.255271412856221,4.834977237929445,0.0,845.3675522850826,0.46964864015837926,1.0504524111747742,-441.37146110591243,False
Pulsed,0.16,0.006,0.05,40.0,37.44840750774259,2.6050110408760134,3.42174074345374,0.0,616.5306461858563,0.34251702565880904,2.3880593180656433,-221.0300422750655,False
Random,0.16,0.006,0.05,40.0,37.04491530158832,2.7621646677146487,3.655253928299703,0.0,598.6168474392034,0.3325649152440019,0.7410691976547241,-250.3731440646716,False
Constant,0.16,0.006,0.05,75.0,36.527720546513606,2.3151809658361038,3.3843935156114924,0.0,740.1993158475962,0.4112218421375534,1.0016264915466309,-220.9224138009421,False
Step,0.16,0.006,0.05,75.0,38.06379829570176,3.854232738931885,4.5779490362361095,0.0,930.7694217925891,0.5170941232181051,1.1534356474876404,-402.45690551624017,False
Pulsed,0.16,0.006,0.05,75.0,36.86311380782014,2.163078103343385,3.2535598023564947,0.0,702.1459620669484,0.39008109003719355,2.5383344888687134,-204.0631676669094,False
Random,0.16,0.006,0.05,75.0,36.481993673384416,2.345951066768057,3.507482481596534,0.0,682.4908390734345,0.37916157726301913,0.9966475963592529,-234.5693361244092,False
Constant,0.16,0.006,0.05,100.0,36.71278507410663,2.0333091079476264,3.324386631860434,0.0,802.6984113436192,0.44594356185756623,1.232448935508728,-216.5573583316565,False
Step,0.16,0.006,0.05,100.0,37.69525413595088,3.6377913213674264,4.466860332246597,0.0,984.376308042556,0.5468757266903089,1.1455566883087158,-387.60497589568365,False
Pulsed,0.16,0.006,0.05,100.0,36.93943313032452,1.9495692735322416,3.207695608828101,0.0,751.8240656061098,0.4176800364478388,2.7317586541175842,-201.04631135878498,False
Random,0.16,0.006,0.05,100.0,36.67327172206127,2.119901512677916,3.4673422386832247,0.0,730.7596074426547,0.4059775596903637,1.298392117023468,-231.83769900831606,False
Constant,0.16,0.006,0.05,150.0,37.04482212381779,1.8838682692593711,3.314198715122609,0.0,843.7086500939913,0.46872702782999515,1.6507676243782043,-218.3725561112133,False
Step,0.16,0.006,0.05,150.0,37.831299106635306,3.6807573603645274,4.499247745229985,0.0,996.739722896833,0.5537442904982406,1.0,-393.99025797380295,False
Pulsed,0.16,0.006,0.05,150.0,37.06401113412926,1.8898533827705009,3.207631987172053,0.0,784.0265568690374,0.43557030937168745,2.9512858390808105,-203.50408703563903,False
Random,0.16,0.006,0.05,150.0,37.00120980634288,2.025660740115133,3.465191683373549,0.0,766.1715566231869,0.4256508647906594,1.648802399635315,-234.27080135420306,False
Constant,0.16,0.006,0.1,40.0,37.02371397418776,2.632636619873675,3.5079952453223378,0.0,675.3736399410991,0.37520757774505503,0.779765784740448,-233.49823570864194,False
Step,0.16,0.006,0.1,40.0,38.66513999071571,4.142428487526244,4.759572077603491,0.0,866.6962086777203,0.4814978937098446,1.071673572063446,-429.30169963701024,False
Pulsed,0.16,0.006,0.1,40.0,37.234804913422096,2.4793742503611926,3.3638355775276043,0.0,637.2501313600806,0.35402785075560034,2.434137523174286,-214.60986838478985,False
Random,0.16,0.006,0.1,40.0,36.82804006172742,2.639749791638641,3.6029495516336794,0.0,619.178052442614,0.3439878069125633,0.7688612341880798,-244.17110268546134,False
Constant,0.16,0.006,0.1,75.0,36.46260782486325,2.196830685708218,3.3513187471453603,0.0,762.650297048036,0.42369460947113113,1.047987699508667,-217.7714453559681,False
Step,0.16,0.006,0.1,75.0,37.88457146174493,3.7515203490504043,4.522371068267878,0.0,952.6336179226637,0.5292408988459243,1.159116268157959,-394.47260968240334,False
Pulsed,0.16,0.006,0.1,75.0,36.8277323960975,2.05193715327649,3.225806768190588,0.0,723.7183242924511,0.4020657357180284,2.6076858043670654,-201.63620553952083,False
Random,0.16,0.006,0.1,75.0,36.41353902197685,2.2340409529487197,3.4824070203496094,0.0,704.3183799642138,0.3912879888690077,1.0404760837554932,-232.22256466379486,False
Constant,0.16,0.006,0.1,100.0,36.6527646282973,1.961703574558464,3.309667962914856,0.0,811.9911813056096,0.4511062118364498,1.387891411781311,-215.27058662636176,False
Step,0.16,0.006,0.1,100.0,37.654792114119374,3.5930048633642406,4.447647328823131,0.0,996.9329710938036,0.5538516506076687,1.0940735340118408,-385.15533885962446,False
Pulsed,0.16,0.006,0.1,100.0,36.918982064193806,1.8891875237268205,3.196482578337153,0.0,760.0399708666373,0.42224442825924297,2.825985074043274,-200.19722045057202,False
Random,0.16,0.006,0.1,100.0,36.61058338059952,2.0625517564250337,3.456835134560078,0.0,738.1786143081263,0.4100992301711813,1.435473382472992,-230.94028052705565,False
Constant,0.16,0.006,0.1,150.0,36.992428138610364,1.8776357702570567,3.3112779413465607,0.0,844.0529072834179,0.46891828182412104,1.6433860659599304,-217.96786940308655,False
Step,0.16,0.006,0.1,150.0,37.806137294884216,3.66509029640275,4.490748237053708,0.0,999.0631441478617,0.5550350800821454,1.0,-392.67793054211177,False
Pulsed,0.16,0.006,0.1,150.0,37.042136981685175,1.8830457302820607,3.2047398923052715,0.0,785.4741755323485,0.4363745419624158,2.870941162109375,-203.18184059720735,False
Random,0.16,0.006,0.1,150.0,36.95051575119093,2.017423984633986,3.4624811022791744,0.0,767.4032851504162,0.4263351584168979,1.6210628151893616,-233.9321755192206,False
Constant,0.16,0.006,0.15,40.0,36.809961287358796,2.5046788007064915,3.452680629016063,0.0,696.9774252639618,0.38720968070220096,0.8075636625289917,-227.27924320186412,False
Step,0.16,0.006,0.15,40.0,38.46344088592627,4.030187078460947,4.688308780566953,0.0,888.4191216351464,0.49356617868619246,1.0933265686035156,-418.17384347804403,False
Pulsed,0.16,0.006,0.15,40.0,37.02377499048489,2.354566893136218,3.313299744595192,0.0,658.4220411404967,0.3657900228558315,2.478067100048065,-209.2228361560238,False
Random,0.16,0.006,0.15,40.0,36.61487603220857,2.5181502813813816,3.5574718224899,0.0,640.1756155495532,0.3556531197497518,0.8013416528701782,-238.97291169449292,False
Constant,0.16,0.006,0.15,75.0,36.395217402029004,2.0797866187823573,3.3252340021159164,0.0,785.5345742711797,0.43640809681732207,1.0913299918174744,-215.5346706590288,False
Step,0.16,0.006,0.15,75.0,37.74578042838587,3.659903338435905,4.476372325549583,0.0,972.8071618899703,0.5404484232722058,1.1505022644996643,-388.0543264396415,False
Pulsed,0.16,0.006,0.15,75.0,36.78732555581453,1.9623959865132958,3.2052366434896093,0.0,741.9623166145757,0.4122012870080976,2.7334583401679993,-199.979173021445,False
Random,0.16,0.006,0.15,75.0,36.34299837612015,2.12716402474171,3.463692396925567,0.0,725.4806775127072,0.4030448208403929,1.0905193090438843,-230.69006136007647,False
Constant,0.16,0.006,0.15,100.0,36.59116978037133,1.9007392130372611,3.2993646964761143,0.0,820.649570858106,0.45591642825450335,1.533490777015686,-214.51702622451617,False
Step,0.16,0.006,0.15,100.0,37.62938610541775,3.56034630723422,4.434507755060979,0.0,1007.3608046881855,0.5596448914934363,1.0648327469825745,-383.5683393831924,False
Pulsed,0.16,0.006,0.15,100.0,36.89353889245115,1.8456950633954274,3.1888929477394345,0.0,769.1825278010219,0.42732362655612327,2.886619448661804,-199.76899120759393,False
Random,0.16,0.006,0.15,100.0,36.547132990857214,2.013722560058839,3.4495824164656455,0.0,746.9765133801848,0.41498695187788043,1.5666215419769287,-230.50098394640287,False
Constant,0.16,0.006,0.15,150.0,36.93898023437109,1.872088659113898,3.3085649614347536,0.0,844.7734875120223,0.4693186041733457,1.63467937707901,-217.6081487322309,False
Step,0.16,0.006,0.15,150.0,37.78113734011951,3.6492227373175807,4.482260431486476,0.0,1001.4204228259623,0.5563446793477569,1.0,-391.3705412146028,False
Pulsed,0.16,0.006,0.15,150.0,37.020310510534244,1.8773545437722474,3.2020866623975937,0.0,785.6817390159704,0.43648985500887244,2.8291876912117004,-202.82843845398838,False
Random,0.16,0.006,0.15,150.0,36.898036774962286,2.0107249383563532,3.4600307499851453,0.0,768.798800024204,0.4271104444578911,1.5984859466552734,-233.63448351356845,False
Constant,0.16,0.006,0.2,40.0,36.599225612496895,2.377764167486024,3.4047598679281834,0.0,719.042476934148,0.39946804274119335,0.8466045260429382,-222.10909828357208,False
Step,0.16,0.006,0.2,40.0,38.26431418078403,3.9185731772416643,4.621294929366629,0.0,910.5436219787225,0.5058575677659569,1.1154149770736694,-407.9740143124004,False
Pulsed,0.16,0.006,0.2,40.0,36.81540527833476,2.2306248776280593,3.270275905994964,0.0,680.0607325534802,0.37781151808526675,2.5181463956832886,-204.8456915058328,False
Random,0.16,0.006,0.2,40.0,36.406032478792994,2.3975949463030117,3.518953273333218,0.0,661.6088637448847,0.3675604798582693,0.8398573994636536,-234.7616007500995,False
Constant,0.16,0.006,0.2,75.0,36.32571146347685,1.9703219510145296,3.3060663729349207,0.0,806.8472510615829,0.44824847281199054,1.1588653326034546,-214.10764658789782,False
Step,0.16,0.006,0.2,75.0,37.631414737978055,3.577805436626512,4.438026009764896,0.0,991.5533764213324,0.5508629869007402,1.142659306526184,-382.8633095788597,False
Pulsed,0.16,0.006,0.2,75.0,36.74197041403805,1.8873595281069364,3.190686127888986,0.0,755.2706263965811,0.41959479244254505,2.76493638753891,-198.875769493615,False
Random,0.16,0.006,0.2,75.0,36.27180445098621,2.0556942780654737,3.450496811769566,0.0,734.5592325790785,0.4080884625439325,1.2269033193588257,-229.46128416631046,False
Constant,0.16,0.006,0.2,100.0,36.527720546513606,1.8470677296526417,3.2926659608512634,0.0,830.6242676989641,0.4614579264994245,1.6533730030059814,-214.24328604134652,False
Step,0.16,0.006,0.2,100.0,37.603887726860634,3.5334198611967373,4.423576394337363,0.0,1016.4342130189762,0.5646856738994313,1.0303869247436523,-382.26622035292803,False
Pulsed,0.16,0.006,0.2,100.0,36.86311380782014,1.8275089406383687,3.1847960847100074,0.0,776.4517176821828,0.4313620653789904,3.1115933656692505,-199.67733151296744,False
Random,0.16,0.006,0.2,100.0,36.481993673384416,1.9709906771564878,3.4449020468908373,0.0,756.8697429988533,0.4204831905549185,1.6652413606643677,-230.40653517435095,False
Constant,0.16,0.006,0.2,150.0,36.884427180846735,1.8668355268996932,3.306017255288152,0.0,845.5885953605175,0.4697714418669542,1.6277776956558228,-217.2731836790397,False
Step,0.16,0.006,0.2,150.0,37.75592985087387,3.6331158369179852,4.473769887567247,0.0,1003.8181026987731,0.5576767237215406,1.0,-390.0660784415446,False
Pulsed,0.16,0.006,0.2,150.0,36.998722597379746,1.8727221037802966,3.199645618207199,0.0,785.6518116462976,0.4364732286923875,2.8002020120620728,-202.49316274071722,False
Random,0.16,0.006,0.2,150.0,36.844623281742855,2.004586701149601,3.4577430816268984,0.0,770.1733826715499,0.4278741014841944,1.5799105167388916,-233.35405758386554,False
Constant,0.16,0.006,0.25,40.0,36.39181494304105,2.2522328943809637,3.364408969528571,0.0,741.5646882769652,0.41198038237609175,0.8878154754638672,-217.96948392120103,False
Step,0.16,0.006,0.25,40.0,38.06767373172647,3.8076031729118642,4.55863511514148,0.0,933.0783795537427,0.5183768775298571,1.1379655599594116,-398.68795236586556,False
Pulsed,0.16,0.006,0.25,40.0,36.60970574307469,2.1070114757034513,3.2347344337551274,0.0,702.2460802182904,0.3901367112323836,2.5470481514930725,-201.42947166192252,False
Random,0.16,0.006,0.25,40.0,36.200654978844895,2.278507842007868,3.487500681501556,0.0,683.466035162448,0.37970335286802664,0.8818950057029724,-231.52026058928766,False
Constant,0.16,0.006,0.25,75.0,36.253949643163374,1.8966063489707232,3.29287193728119,0.0,816.3613855633885,0.45353410309077136,1.306406557559967,-212.9876613513109,False
Step,0.16,0.006,0.25,75.0,37.536853666121026,3.5054947421306193,4.406564743829867,0.0,1008.7560804788955,0.5604200447104974,1.1335747241973877,-378.7387974524309,False
Pulsed,0.16,0.006,0.25,75.0,36.69162647200809,1.8308807010689199,3.1812517969027327,0.0,763.6063051362289,0.42422572507568274,2.8835920095443726,-198.21829225255112,False
Random,0.16,0.006,0.25,75.0,36.20131561425451,1.9963826799330815,3.4414985269494185,0.0,742.2948038575705,0.41238600214309473,1.356163203716278,-228.73556198202374,False
Constant,0.16,0.006,0.25,100.0,36.46260782486325,1.8077959270725885,3.2888608223084517,0.0,840.3761245631613,0.4668756247573118,1.7700839042663574,-214.26994981107052,False
Step,0.16,0.006,0.25,100.0,37.57835836141144,3.5130624284179977,4.414591306574862,0.0,1021.8366167992353,0.5676870093329085,1.0,-381.0639834806834,False
Pulsed,0.16,0.006,0.25,100.0,36.8277323960975,1.8217270477635306,3.182602214281443,0.0,781.2126397974789,0.4340070221097105,3.1491264700889587,-199.66859325490515,False
Random,0.16,0.006,0.25,100.0,36.41353902197685,1.9381838608966753,3.4418444159303156,0.0,764.1258371728472,0.42451435398491516,1.686646819114685,-230.32121455971486,False
Constant,0.16,0.006,0.25,150.0,36.82872856303687,1.8621893214903695,3.3036322186513343,0.0,846.3714343886822,0.4702063524381568,1.6306421756744385,-216.9564756818558,False
Step,0.16,0.006,0.25,150.0,37.73067871858593,3.616766995312616,4.465282120990056,0.0,1006.2563498346135,0.5590313054636742,1.0,-388.7653741206538,False
Pulsed,0.16,0.006,0.25,150.0,36.97806351698,1.8689310109850354,3.197404732909119,0.0,785.8159430213273,0.43656441278962627,2.7785468101501465,-202.19112565904146,False
Random,0.16,0.006,0.25,150.0,36.79023853461229,1.998842304566096,3.455598939628669,0.0,771.4475396901835,0.4285819664945464,1.5653579831123352,-233.0851073137021,False
Constant,0.2,0.0005,0.05,40.0,37.76041146954928,3.0644881511440105,3.7471940181517,0.0,605.0580726934131,0.33614337371856284,0.7459445595741272,-262.3982755167503,False
Step,0.2,0.0005,0.05,40.0,39.139035728123325,4.412996973067864,4.949256462499647,0.0,815.3911458668299,0.4529950810371277,1.060157299041748,-460.0487557540224,False
Pulsed,0.2,0.0005,0.05,40.0,37.99986525273517,2.9122401673215665,3.5944587583397087,0.0,565.6180250836769,0.31423223615759827,2.582729399204254,-241.20365677994604,False
Random,0.2,0.0005,0.05,40.0,37.587480337860676,3.0601261817450984,3.81279521958078,0.0,548.1017614752054,0.3045009785973363,0.7216536700725555,-269.9192633581178,False
Constant,0.2,0.0005,0.05,75.0,37.696291783371606,3.0341848067726627,3.726711961350456,0.0,610.44625455403,0.33913680808557223,0.7521767020225525,-259.83928749892374,False
Step,0.2,0.0005,0.05,75.0,39.07862063949234,4.385035905299705,4.927556078012822,0.0,821.0149082080461,0.4561193934489145,1.0672340989112854,-456.4831975637827,False
Pulsed,0.2,0.0005,0.05,75.0,37.93780044497722,2.882397649796758,3.574840821480684,0.0,570.9639937553438,0.3172022187529688,2.5450862646102905,-238.85591084283382,False
Random,0.2,0.0005,0.05,75.0,37.52333277622916,3.0322340451993686,3.795363435188227,0.0,553.3941097813658,0.3074411721007588,0.7281830906867981,-267.716551691163,False
Constant,0.2,0.0005,0.05,100.0,37.65160345234993,3.014651909177594,3.7135037542121063,0.0,614.2242651256965,0.3412357028476092,0.7570380568504333,-258.21618126326774,False
Step,0.2,0.0005,0.05,100.0,39.03633761362167,4.3665261647765,4.913129465743445,0.0,824.9281699943822,0.45829342777465676,1.0726172924041748,-454.14194456200926,False
Pulsed,0.2,0.0005,0.05,100.0,37.8955672921752,2.863376614461032,3.5623461761297577,0.0,574.7148051975964,0.3192860028875536,2.5178931951522827,-237.38757984714016,False
Random,0.2,0.0005,0.05,100.0,37.47984206193801,3.0144714550430742,3.7842881009914753,0.0,557.1044892326463,0.30950249401813684,0.7334757149219513,-266.34269160568925,False
Constant,0.2,0.0005,0.05,150.0,37.56530976445656,2.979934954229447,3.6902887923193286,0.0,621.6376806253102,0.3453542670140612,0.767959713935852,-255.42422585423878,False
Step,0.2,0.0005,0.05,150.0,38.954037787828916,4.332497231152686,4.886675038551033,0.0,832.5377752796048,0.4625209862664471,1.0842630863189697,-449.91253405740866,False
Pulsed,0.2,0.0005,0.05,150.0,37.81701475888255,2.829920790494609,3.5408439582792224,0.0,582.043116955203,0.323357287197335,2.5476654767990112,-234.92331026009185,False
Random,0.2,0.0005,0.05,150.0,37.39783654390245,2.9833781236123955,3.765219290538861,0.0,564.3538118875294,0.3135298954930719,0.746008425951004,-264.03575177571537,False
Constant,0.2,0.0005,0.1,40.0,37.568775073005774,2.943765620063226,3.6761375813572417,0.0,622.6919210131746,0.3459399561184303,0.760441780090332,-253.357993829584,False
Step,0.2,0.0005,0.1,40.0,38.95911109620923,4.309001862569877,4.876519107432364,0.0,833.7295026162174,0.46318305700900964,1.07742178440094,-447.9018064605568,False
Pulsed,0.2,0.0005,0.1,40.0,37.806591464462585,2.79219313330052,3.525207563743126,0.0,583.0878393172752,0.32393768850959737,2.608961284160614,-232.73731353211426,False
Random,0.2,0.0005,0.1,40.0,37.39442856965149,2.944203982379493,3.7503719017360333,0.0,565.1423065431882,0.313967948079549,0.7355635166168213,-261.8327696162439,False
Constant,0.2,0.0005,0.1,75.0,37.50566147062348,2.9149034167039787,3.6576054876578072,0.0,628.0913898712024,0.34893966103955687,0.7669798135757446,-251.11796901091253,False
Step,0.2,0.0005,0.1,75.0,38.899471820266335,4.281863202037664,4.856045306596854,0.0,839.3770432826132,0.46632057960145173,1.0847274661064148,-444.61906460834916,False
Pulsed,0.2,0.0005,0.1,75.0,37.746168926069736,2.764032827400768,3.507837723069789,0.0,588.3715014071204,0.3268730563372891,2.5728954076766968,-230.73680531094666,False
Random,0.2,0.0005,0.1,75.0,37.3319391485025,2.9178539904535277,3.7348445388470735,0.0,570.4490707903169,0.31691615043906496,0.7425224781036377,-259.93513024993706,False
Constant,0.2,0.0005,0.1,100.0,37.46182032834647,2.8964974762762083,3.645776942570336,0.0,631.8718864202965,0.3510399369001647,0.7721200585365295,-249.71539369438156,False
Step,0.2,0.0005,0.1,100.0,38.85778355864865,4.263973432236566,4.842488746428187,0.0,843.3018563829828,0.4685010313238793,1.0902900099754333,-442.4743137246959,False
Pulsed,0.2,0.0005,0.1,100.0,37.705504398191025,2.746650865830729,3.4970202073876973,0.0,592.0574548596051,0.32892080825533615,2.5668280720710754,-229.52116057703165,False
Random,0.2,0.0005,0.1,100.0,37.28986758485681,2.9013059127607135,3.7251100358684512,0.0,574.1600073375739,0.3189777818542077,0.7482340335845947,-258.7718422427408,False
Constant,0.2,0.0005,0.1,150.0,37.377595089146205,2.8641979788559557,3.6252756110105144,0.0,639.2738760666689,0.3551521533703716,0.7837516069412231,-247.34637874004707,False
Step,0.2,0.0005,0.1,150.0,38.77691097502367,4.23124843469674,4.817758444966008,0.0,850.9210545411333,0.4727339191895185,1.102386474609375,-438.6254035554663,False
Pulsed,0.2,0.0005,0.1,150.0,37.63015691798236,2.7164680441517994,3.478592342972656,0.0,599.2845768288826,0.33293587601604585,2.5950080156326294,-227.5120355430417,False
Random,0.2,0.0005,0.1,150.0,37.210571735681214,2.8727971543899375,3.708653796771475,0.0,581.3816142515279,0.3229897856952933,0.76198810338974,-256.8664160766172,False
Constant,0.2,0.0005,0.15,40.0,37.37856122323346,2.8230596707221087,3.6101624191781094,0.0,640.7986954273656,0.35599927523742536,0.7752696871757507,-245.18049336117994,False
Step,0.2,0.0005,0.15,40.0,38.78053485530206,4.2050456921634405,4.8067520155488985,0.0,852.4511547420407,0.47358397485668924,1.0950000882148743,-436.48588617075103,False
Pulsed,0.2,0.0005,0.15,40.0,37.61429575268057,2.673697909750012,3.4611781027582844,0.0,601.1415448402986,0.333967524911277,2.6307168006896973,-225.1084151648192,False
Random,0.2,0.0005,0.15,40.0,37.202788052481836,2.8282263968765773,3.6929277412470958,0.0,582.6326869702898,0.3236848260946054,0.7498332262039185,-254.56681296023865,False
Constant,0.2,0.0005,0.15,75.0,37.31660177390441,2.7957093453051582,3.593617935810754,0.0,646.1926522569265,0.3589959179205147,0.7821760773658752,-243.2512249432926,False
Step,0.2,0.0005,0.15,75.0,38.72170299053471,4.1787341699317775,4.787519235690551,0.0,858.1152844540775,0.4767307135855986,1.1025437116622925,-433.47989400106485,False
Pulsed,0.2,0.0005,0.15,75.0,37.55574178785879,2.6466236061072004,3.445917149549486,0.0,606.4018475147896,0.3368899152859942,2.5951468348503113,-223.41907568294485,False
Random,0.2,0.0005,0.15,75.0,37.142474596837225,2.803508664542103,3.679328404207024,0.0,587.932749381056,0.3266293052116978,0.7573081851005554,-252.9664231709662,False
Constant,0.2,0.0005,0.15,100.0,37.27375554620887,2.7784937210217002,3.583191998028633,0.0,649.9620710533345,0.36109003947407475,0.7876504063606262,-242.0632401161662,False
Step,0.2,0.0005,0.15,100.0,38.68064868569714,4.161473652344487,4.774842851267079,0.0,862.0454056275776,0.4789141142375431,1.108306109905243,-431.5274659340914,False
Pulsed,0.2,0.0005,0.15,100.0,37.516981986166215,2.630265106841712,3.4366976258376227,0.0,610.0245103673078,0.33890250575961545,2.6115148067474365,-222.43361437838908,False
Random,0.2,0.0005,0.15,100.0,37.101741754979045,2.7882394888198654,3.670945928414717,0.0,591.6258959913393,0.3286810533285219,0.7635023593902588,-252.0077348488203,False
Constant,0.2,0.0005,0.15,150.0,37.19205302825791,2.7487472372183586,3.565436152209536,0.0,657.3196875592694,0.3651776041995941,0.8001755475997925,-240.10447367199092,False
Step,0.2,0.0005,0.15,150.0,38.601328476047236,4.130068679727506,4.751850939048261,0.0,869.6601390789729,0.48314452171054045,1.1208938360214233,-428.0499736735611,False
Pulsed,0.2,0.0005,0.15,150.0,37.445545267869825,2.6021892854674427,3.421187608444425,0.0,617.1209836413618,0.34284499091186765,2.6140114068984985,-220.83902058311517,False
Random,0.2,0.0005,0.15,150.0,37.025794263004244,2.7624254071487577,3.657098063365365,0.0,598.7763605434448,0.3326535336352471,0.7784314155578613,-250.48893970554772,False
Constant,0.2,0.0005,0.2,40.0,37.18985882519036,2.7029281595628314,3.5496265971149232,0.0,659.3977435678244,0.36633207975990245,0.7904635667800903,-237.87657010635473,False
Step,0.2,0.0005,0.2,40.0,38.60333660959681,4.101326700994693,4.740101521505622,0.0,871.5674928957596,0.4842041627198665,1.1128908395767212,-425.80468225856765,False
