kp,ki,bias,integral_limit,mean_total_reward,worst_max_temperature_C,mean_abs_temp_error_C,mean_rms_temp_error_C,total_time_above_safe_s,mean_total_cooling_effort,mean_action_variation,any_failure
0.06,0.002,0.25,100.0,-313.5356936147527,40.15467118286932,3.3179469494830993,4.028528108604112,0.0,642.040870167999,0.8127509355545044,False
0.16,0.0005,0.1,100.0,-314.74905011166766,39.44579161088776,3.4193832949688288,4.0671514179606225,0.0,623.9019472846849,1.1126738265156746,False
0.06,0.004,0.15,75.0,-314.8669078498565,40.1676699686653,3.3359494416429745,4.0361092453929555,0.0,640.510058854692,0.8303409069776535,False
0.12,0.004,0.1,40.0,-315.28122362665465,39.70472588826567,3.4042166095358652,4.063149653600483,0.0,624.7845534814696,1.0157790929079056,False
0.12,0.0005,0.2,100.0,-315.7321382209168,39.744151899711746,3.3983428500315718,4.068306016323598,0.0,623.4072882903456,0.9716504067182541,False
0.16,0.001,0.1,40.0,-315.8817440004202,39.482481058082364,3.428464106523151,4.075714994886294,0.0,620.928654454241,1.12711451202631,False
0.1,0.0005,0.25,100.0,-316.2249544704217,39.92789717225322,3.3806521922844373,4.067428735224758,0.0,624.4181399617664,0.8986896127462387,False
0.1,0.004,0.15,40.0,-316.5193432476012,39.89146190628295,3.3984324353236968,4.066929886576356,0.0,623.9053540613768,0.94106425344944,False
0.16,0.001,0.05,100.0,-316.72765594485935,39.45500863994441,3.4472215871881993,4.080032724466688,0.0,622.1338099370728,1.1241672411561012,False
0.12,0.001,0.2,40.0,-316.8184040857401,39.7860853930732,3.4050842240948103,4.076429184449669,0.0,620.3054612422857,0.9727339893579483,False
0.16,0.0005,0.1,75.0,-316.8595676210657,39.49509122879342,3.4400644082797,4.082538227954507,0.0,619.6643566051425,1.1104200184345245,False
0.1,0.001,0.25,40.0,-317.2252762834954,39.972518722631825,3.3851349031474394,4.074802918406692,0.0,621.4326162232137,0.8922092467546463,False
0.08,0.004,0.2,40.0,-317.9833081102872,40.11446888623598,3.387206877812899,4.070510068955049,0.0,623.4383314328879,0.863386482000351,False
0.12,0.0005,0.2,75.0,-318.0262244928066,39.802222666959004,3.419626660113255,4.084900215635647,0.0,618.7062617092961,0.9605215266346931,False
0.1,0.002,0.05,150.0,-318.04881151744564,39.758715585487714,3.4309435583398815,4.072976351233161,0.0,634.1494105459533,0.9823892414569855,False
0.1,0.0005,0.25,75.0,-318.59585304104877,39.99109281944368,3.401802437773033,4.08445728311827,0.0,619.5808248728335,0.8865064829587936,False
0.12,0.001,0.15,100.0,-318.9030909972738,39.762703722565604,3.4437891480272604,4.089171067336586,0.0,619.6158329300088,0.9825358390808105,False
0.16,0.002,0.05,40.0,-319.3175653489809,39.52951552010911,3.4703030648905244,4.099372311297928,0.0,615.8523814470946,1.1336364448070526,False
0.06,0.004,0.25,40.0,-319.7614886738072,40.38576982803732,3.3685265749840414,4.0736344702236975,0.0,624.05931467856,0.7839792668819427,False
0.12,0.002,0.1,75.0,-319.8790034491917,39.76796631409011,3.4584902714197097,4.095151320578809,0.0,618.5103960677952,1.0002158284187317,False
0.1,0.001,0.2,100.0,-320.17444616603245,39.955023250460805,3.4368425225984405,4.093495667034105,0.0,618.7634214313493,0.9106383770704269,False
0.16,0.0005,0.1,40.0,-320.17521836183073,39.56606659094317,3.4723943018331522,4.106413645135278,0.0,613.5942579031398,1.112412340939045,False
0.06,0.004,0.05,100.0,-320.73931370238995,40.22110315338513,3.408090969245617,4.0759455018701365,0.0,634.8090492298834,0.8394668251276016,False
0.08,0.002,0.1,150.0,-320.74039993918456,39.98014333439166,3.439986906789816,4.085334828284819,0.0,632.8506048624986,0.9104172885417938,False
0.16,0.001,0.05,75.0,-321.30773240289136,39.55468708270787,3.4931816233326467,4.113117557449931,0.0,613.3388909168716,1.1179176643490791,False
0.12,0.002,0.15,40.0,-321.62043255697483,39.848747577073574,3.464784734258796,4.109239144575952,0.0,612.7124814020935,0.9837199151515961,False
0.1,0.002,0.15,75.0,-321.6610941696282,39.96420566953706,3.4592090537494116,4.102708366767862,0.0,616.7496728798833,0.9264807254076004,False
0.08,0.001,0.25,100.0,-321.68573535192183,40.18323579334903,3.4257546542603636,4.0978740358270915,0.0,618.7061502864672,0.8374806195497513,False
0.12,0.0005,0.2,40.0,-321.68972608900117,39.88602135225079,3.453590490139315,4.111087679022523,0.0,611.9154261546619,0.9568107575178146,False
0.1,0.0005,0.25,40.0,-322.39518065619177,40.08294639514123,3.435706765144131,4.1114326074256935,0.0,612.5891151033647,0.8752103000879288,False
0.12,0.002,0.05,100.0,-322.8408210727349,39.786037958086744,3.494713854088657,4.114705313839149,0.0,616.2447804455005,1.0027426481246948,False
0.1,0.002,0.2,40.0,-322.88853970952647,40.048169682127195,3.4555797182900845,4.113323956973593,0.0,611.6655813717734,0.9042311310768127,False
0.16,0.0005,0.05,150.0,-322.9331860805078,39.56309722008784,3.5125332997407765,4.124055052971696,0.0,612.2521407047352,1.1136899888515472,False
0.12,0.001,0.1,150.0,-323.67109111024394,39.791724796507246,3.5035366364503706,4.120882190686428,0.0,615.661391211288,1.0000751316547394,False
0.08,0.002,0.2,75.0,-323.7728828360877,40.19906838763523,3.455681760644649,4.110768079158428,0.0,615.197659423131,0.8489269018173218,False
0.12,0.001,0.15,75.0,-324.0506110592877,39.88073587655685,3.4926894075339865,4.126047152784945,0.0,609.5902741680547,0.9689901322126389,False
0.1,0.006,0.05,40.0,-324.09131400981215,40.017388946902706,3.4837799028839385,4.119409669244824,0.0,611.9493364700866,0.9354862123727798,False
0.08,0.002,0.25,40.0,-324.30759709295234,40.28494365160602,3.4405736694007976,4.116672215043707,0.0,611.7277386919304,0.823201410472393,False
0.06,0.002,0.15,150.0,-324.40494099358,40.2532985835726,3.451257229886909,4.101865642104504,0.0,631.1992351261724,0.8363729268312454,False
0.1,0.002,0.1,100.0,-325.26998971671014,39.988621474976796,3.5039668615157598,4.126587441540453,0.0,613.7346206771945,0.9303533732891083,False
0.1,0.001,0.2,75.0,-325.6291606332275,40.085111313011076,3.487156913661219,4.132296549039177,0.0,608.097590704605,0.8899312764406204,False
0.1,0.001,0.15,150.0,-326.015186663077,39.994295935099586,3.511211585479474,4.132402393630457,0.0,613.1990307455544,0.9285706877708435,False
0.12,0.0005,0.15,150.0,-326.1556828179578,39.89380085958283,3.5179576933533965,4.140377693143763,0.0,607.954248890157,0.9723059386014938,False
0.06,0.002,0.25,75.0,-326.3895211425148,40.486621389042966,3.4473785788419837,4.119645499949095,0.0,614.3713869779058,0.7693719416856766,False
0.08,0.006,0.1,40.0,-326.93075714655623,40.26264432420202,3.4893744064266192,4.131956879413471,0.0,609.2424356610281,0.8590375632047653,False
0.16,0.0005,0.05,100.0,-327.20403747156223,39.66047302132732,3.552398094140936,4.154661013015235,0.0,603.9214011558506,1.0950717628002167,False
0.08,0.001,0.25,75.0,-327.4541278837687,40.32804426113013,3.4770229039267475,4.138495457719079,0.0,607.56446376034,0.814276710152626,False
0.1,0.0005,0.2,150.0,-328.06749466443154,40.101421395376335,3.5164982549020123,4.14900328427257,0.0,606.0138182315677,0.8924167901277542,False
0.08,0.002,0.15,100.0,-328.35122341650407,40.232744810470365,3.513779893304839,4.14105821230389,0.0,610.84831377089,0.8560468256473541,False
0.16,0.001,0.05,40.0,-328.57715503174927,39.69821173040691,3.5630796228376087,4.164651961459719,0.0,600.8953189608437,1.1077198311686516,False
0.08,0.004,0.05,75.0,-328.7484901331058,40.23594435675359,3.5183762028861807,4.143019079406085,0.0,610.5378543166153,0.8686847388744354,False
0.08,0.001,0.2,150.0,-328.8539163151196,40.23697910468144,3.516618805777744,4.145602630341402,0.0,610.6444072309168,0.8551783710718155,False
0.16,0.0005,0.05,75.0,-329.63347144626476,39.710844764979356,3.5745890715833033,4.171834538466277,0.0,599.6585248428073,1.0945954099297523,False
0.12,0.004,0.05,40.0,-329.7152976275564,39.96492306013454,3.5562404228242324,4.164418309935044,0.0,601.0402167773573,0.9874079748988152,False
0.08,0.0005,0.25,150.0,-330.29156979323574,40.34882710697705,3.511130786676873,4.158054075453964,0.0,604.8526666682301,0.8120538145303726,False
0.06,0.006,0.15,40.0,-330.70067650438125,40.567258853125956,3.4944982812791787,4.147749404792763,0.0,606.2308979819863,0.7805919647216797,False
0.12,0.0005,0.15,100.0,-330.9053574551641,40.00862082984124,3.559005699543964,4.174000060952212,0.0,598.6388877888385,0.9494260028004646,False
0.12,0.001,0.15,40.0,-332.32375941107637,40.05206626524396,3.568036944536741,4.184154185711552,0.0,595.3915203509896,0.953112781047821,False
0.06,0.002,0.2,100.0,-332.37234458893624,40.53604077100954,3.523486962553087,4.159026440812665,0.0,607.5719763413344,0.779996857047081,False
0.06,0.001,0.25,150.0,-332.4112561041111,40.53571197080912,3.5197632718048766,4.161123373726739,0.0,608.3525386294968,0.7780069410800934,False
0.1,0.004,0.1,40.0,-332.65334487705815,40.18491032033747,3.567278858264335,4.179394186301543,0.0,597.3366711762792,0.9115065187215805,False
0.1,0.0005,0.2,100.0,-333.0719470327879,40.22731422935287,3.557707399808702,4.184090445498353,0.0,596.2570085888728,0.8739375174045563,False
0.06,0.004,0.1,75.0,-333.22850215498374,40.543755152296455,3.5337252078531254,4.163782816750256,0.0,606.8212590512994,0.7917029708623886,False
0.16,0.0005,0.05,40.0,-333.40485943047076,39.78298408041522,3.6087535057455757,4.198194459326897,0.0,593.5697992273563,1.0941545218229294,False
0.12,0.0005,0.15,75.0,-333.63358574189886,40.068266367830866,3.5822086950843843,4.1930538945701645,0.0,593.8545465253846,0.9413348957896233,False
0.12,0.001,0.1,100.0,-334.01277850762244,40.02453690418157,3.6002629715868135,4.194066336744024,0.0,595.6316794652939,0.9614633321762085,False
0.1,0.001,0.2,40.0,-334.46270138678506,40.27425246407856,3.5649834470337574,4.193897771090858,0.0,593.0072976273987,0.8719673752784729,False
0.12,0.002,0.05,75.0,-334.747936013046,40.02848490630968,3.6100380432882826,4.198476603166897,0.0,594.9658018004848,0.9752621129155159,False
0.08,0.0005,0.25,100.0,-335.521735647551,40.488343901178006,3.55165838124866,4.194227167541441,0.0,594.9841528058278,0.796843409538269,False
0.1,0.0005,0.2,75.0,-335.95559809107647,40.2929387057241,3.5811001692909588,4.2040435965589324,0.0,591.2473784571339,0.8627017959952354,False
0.08,0.004,0.15,40.0,-336.3032347017954,40.45174779894354,3.5781183891119754,4.197078843240188,0.0,593.1491821515774,0.8333797976374626,False
0.08,0.001,0.25,40.0,-336.81460214354604,40.53946285936825,3.556147063812736,4.203099728597753,0.0,592.011513907768,0.7884030342102051,False
0.1,0.001,0.15,100.0,-337.13633386526215,40.25115391198394,3.6108811907022877,4.210405244067944,0.0,591.6850897522963,0.8847850486636162,False
0.08,0.002,0.05,150.0,-337.33719879067155,40.29950664555612,3.611872003169709,4.200485232403312,0.0,603.919596858439,0.874357670545578,False
0.12,0.002,0.1,40.0,-337.39487457023546,40.11386254575598,3.625226563452604,4.218029594706041,0.0,588.5602713124099,0.9612086415290833,False
0.12,0.0005,0.15,40.0,-337.9346239219241,40.154302762458805,3.6187789411166635,4.222766361285805,0.0,586.9653550153016,0.9376647993922234,False
0.1,0.002,0.1,75.0,-338.3755099112388,40.258092010780096,3.6279790809794985,4.217983590971061,0.0,590.3941343103797,0.9000004976987839,False
0.08,0.0005,0.25,75.0,-338.5460968576252,40.5612924896814,3.5748208292974772,4.214884088936277,0.0,589.9675586779726,0.784563772380352,False
0.12,0.001,0.05,150.0,-338.6895195576526,40.0512736596159,3.653090559135356,4.224500098342401,0.0,592.3601739770384,0.9747639372944832,False
0.12,0.001,0.1,75.0,-340.0606050030508,40.14606228427754,3.652940343654815,4.235912120168568,0.0,585.5178179938666,0.9497280269861221,False
0.1,0.0005,0.2,40.0,-340.5319590257875,40.388208486516,3.6183527721065882,4.2353845830442305,0.0,584.0112310079676,0.8557802960276604,False
0.1,0.002,0.15,40.0,-340.640016872695,40.34853242927747,3.6342296410789254,4.234913109491461,0.0,584.3120066551974,0.8808452486991882,False
0.08,0.001,0.2,100.0,-340.82847523231754,40.524749028085836,3.6193055699240455,4.228561771898205,0.0,587.6554262522586,0.8084554374217987,False
0.06,0.004,0.2,40.0,-340.8286309731597,40.783446089347734,3.5854457902284986,4.217357581432709,0.0,588.7488679580711,0.7521004602313042,False
0.1,0.002,0.05,100.0,-341.9019008843909,40.27998282484578,3.667552769113714,4.240797740570683,0.0,587.8582495403825,0.9033689871430397,False
0.12,0.0005,0.1,150.0,-342.2375397250289,40.158021000695435,3.6769500839942717,4.250289302767943,0.0,584.0470666668698,0.949310190975666,False
0.08,0.002,0.15,75.0,-342.87431429219765,40.53752619650174,3.6469970702778536,4.2411850323417895,0.0,585.1108396755917,0.8220326006412506,False
0.1,0.001,0.1,150.0,-342.95158449486684,40.28668195179275,3.677803829097738,4.248250049903297,0.0,587.1547811994224,0.9008643850684166,False
0.08,0.0005,0.25,40.0,-343.354792660661,40.66744509648306,3.6118509946414856,4.247406362060336,0.0,582.7804942859075,0.7707329764962196,False
0.06,0.002,0.1,150.0,-343.4600901525687,40.62499149661077,3.6445416928171324,4.232189359920699,0.0,598.2697920064093,0.7975213676691055,False
0.1,0.001,0.15,75.0,-343.66043097558565,40.385672172802856,3.665319321676297,4.255117742968222,0.0,580.8651777587802,0.8698962181806564,False
0.08,0.002,0.2,40.0,-344.39765089764137,40.63248242015919,3.639881656205143,4.253049564895528,0.0,580.1366339098195,0.7981114089488983,False
0.06,0.001,0.25,100.0,-345.3352126288783,40.86175777211735,3.624943295561573,4.249143778493133,0.0,584.3366393666984,0.7306807115674019,False
0.08,0.006,0.05,40.0,-345.9682947300062,40.5994949916196,3.674035056806133,4.261619916836519,0.0,579.9320492268889,0.8253875747323036,False
0.1,0.0005,0.15,150.0,-346.2100910000695,40.40091015776868,3.6932723445568802,4.272009845259388,0.0,579.006512830776,0.873109981417656,False
0.08,0.002,0.1,100.0,-347.3328291787906,40.566992229542855,3.6971339859509977,4.2699903839493745,0.0,581.6349942002066,0.8263543024659157,False
0.12,0.0005,0.1,100.0,-347.86793772101606,40.27642948076867,3.7217472452422866,4.288755217255494,0.0,574.6006489894789,0.9278602749109268,False
0.08,0.001,0.2,75.0,-347.8848869016439,40.676014256544775,3.675427774535724,4.276304519978591,0.0,576.1531721547071,0.7876930385828018,False
0.08,0.001,0.15,150.0,-348.270020910232,40.573065277213075,3.705384167911764,4.276910499579054,0.0,580.9947712520152,0.8245479166507721,False
0.06,0.002,0.2,75.0,-348.45336334706167,40.88612925850731,3.66402813523007,4.2682054601565,0.0,579.3469430364057,0.7405733317136765,False
0.06,0.002,0.25,40.0,-348.8306629367976,40.983066131640825,3.6404646347262317,4.27236895814058,0.0,577.3644516083368,0.7134320884943008,False
0.12,0.001,0.1,40.0,-349.63770453591604,40.32143787021195,3.7328335033599913,4.300932066614803,0.0,571.254370779061,0.93195690959692,False
0.12,0.001,0.05,100.0,-350.71439166621565,40.29027052259717,3.756097127863922,4.3067103393553765,0.0,572.3791990332174,0.9396662190556526,False
0.1,0.004,0.05,40.0,-350.81789736480385,40.483374938205614,3.7372413053020774,4.302053882996931,0.0,571.4331673739398,0.8817627727985382,False
0.08,0.0005,0.2,150.0,-350.91773302026826,40.69529401375489,3.708365664565795,4.296455006443652,0.0,573.7371874533419,0.7912760674953461,False
0.12,0.0005,0.1,75.0,-351.06139048340793,40.33768247240663,3.746806223103879,4.310302524640683,0.0,569.7636597442252,0.9231989309191704,False
0.1,0.0005,0.15,100.0,-352.2606617126909,40.53158523798601,3.7389264893313037,4.312843965024894,0.0,569.0064357297288,0.8500822931528091,False
0.06,0.006,0.1,40.0,-352.71165935581587,40.963262131382876,3.7032636092455817,4.295591501887636,0.0,572.6689593313495,0.7445077076554298,False
0.06,0.001,0.25,75.0,-352.9520470760732,41.03502054208639,3.6821130537994082,4.299783577713993,0.0,572.7159123423444,0.707123227417469,False
0.1,0.001,0.15,40.0,-354.0800479010259,40.58102735010343,3.748865723855478,4.325158047805865,0.0,565.5662600256328,0.8498257622122765,False
0.06,0.002,0.15,100.0,-354.43887167360845,40.92872311098061,3.7319451063551563,4.306698095062474,0.0,574.065825504149,0.7473282814025879,False
0.06,0.004,0.05,75.0,-354.7604771619622,40.931716023510916,3.735450363920038,4.308139075261977,0.0,573.8372230979512,0.7550330460071564,False
0.12,0.002,0.05,40.0,-354.7829915382895,40.38221806654599,3.7847942482241415,4.334455510692983,0.0,565.2216863523718,0.9355958700180054,False
0.06,0.001,0.2,150.0,-354.96095978095093,40.931991991895764,3.7336903047130963,4.311302590417015,0.0,573.9419300851732,0.7458247318863869,False
0.1,0.0005,0.15,75.0,-355.7096461004512,40.599746325833934,3.764645436174617,4.335840570191204,0.0,563.872968075465,0.8415805473923683,False
0.12,0.0005,0.1,40.0,-356.03176255598413,40.425998208686806,3.7857896419452994,4.343488796589732,0.0,562.8253233157739,0.917139321565628,False
0.1,0.001,0.1,100.0,-356.22422719499684,40.5522118970167,3.7868653715038136,4.337901135947071,0.0,565.4440787022595,0.8622198775410652,False
0.06,0.0005,0.25,150.0,-356.5843786129518,41.05965232856434,3.720906727510661,4.3239449033710615,0.0,569.5011309425281,0.7069007456302643,False
0.1,0.002,0.05,75.0,-357.09704306219726,40.55702360672825,3.7974693738145997,4.343078381248942,0.0,564.7250741290663,0.8724875077605247,False
0.08,0.004,0.1,40.0,-357.1757903196192,40.79601713869036,3.769519598178317,4.336425647802918,0.0,563.8060821358522,0.8017066419124603,False
0.08,0.0005,0.2,100.0,-357.41433490523457,40.841743562386654,3.754118513703419,4.339603632668409,0.0,563.3232892794622,0.7701234817504883,False
0.12,0.001,0.05,75.0,-357.699109915297,40.41461936736795,3.812588557836383,4.353425363079113,0.0,562.2497503337545,0.9274887517094612,False
0.08,0.001,0.2,40.0,-359.2232459740286,40.89604413501475,3.761864671905948,4.351545601990005,0.0,559.9471665153833,0.7653250247240067,False
0.12,0.0005,0.05,150.0,-359.9475937758811,40.42603587965092,3.835503046062714,4.367825108522225,0.0,560.9119392085122,0.9263370186090469,False
0.1,0.002,0.1,40.0,-360.5923365770091,40.6535716130822,3.8149242365045835,4.367230264784609,0.0,557.8541433534901,0.8560966476798058,False
0.1,0.0005,0.15,40.0,-361.1173420052881,40.69820923388486,3.805079909367768,4.371539757400116,0.0,556.4811060013599,0.8343406468629837,False
0.08,0.0005,0.2,75.0,-361.1246452709373,40.91808361144569,3.7800000051958866,4.363959449967243,0.0,557.9888346673397,0.7587863206863403,False
0.1,0.001,0.05,150.0,-361.86574867741524,40.58387750542236,3.8451209763238934,4.373645526690605,0.0,561.7657130881707,0.8737934827804565,False
0.08,0.001,0.15,100.0,-362.89038385246243,40.87354444519259,3.818275003928348,4.374158932654268,0.0,557.56063206822,0.7805765196681023,False
0.06,0.0005,0.25,100.0,-363.49735143148393,41.22796807012228,3.7655733665832045,4.368848624143922,0.0,559.5462695286333,0.6876362860202789,False
0.1,0.001,0.1,75.0,-363.9253490359411,40.69095540815629,3.845953358055521,4.388768810634997,0.0,554.4937454201572,0.8479417115449905,False
0.08,0.002,0.1,75.0,-364.5305039774131,40.882805712374434,3.83859110730215,4.384055713614197,0.0,556.0107381564376,0.792763464152813,False
0.06,0.001,0.25,40.0,-365.18286367205786,41.29029411981773,3.7696366934136654,4.379480063017306,0.0,556.7719689307996,0.6775954514741898,False
0.06,0.004,0.15,40.0,-365.4053001756216,41.192286991655926,3.806221847069529,4.378948726084044,0.0,554.6914857555093,0.7191393822431564,False
0.06,0.002,0.05,150.0,-365.5607064507146,41.00772284559443,3.8412556488425644,4.377980896664408,0.0,566.0232237099767,0.7606674432754517,False
0.12,0.0005,0.05,100.0,-366.54465372405343,40.54758290817893,3.8848546556390753,4.411357642370131,0.0,551.3494915449646,0.9084310606122017,False
0.1,0.0005,0.1,150.0,-366.57388344074053,40.70533851895258,3.872583815416717,4.405714310783704,0.0,552.8230873076536,0.8483225703239441,False
0.08,0.0005,0.2,40.0,-366.97795204450034,41.029259629820764,3.8211464257197862,4.402030835688618,0.0,550.2890109508226,0.7489264383912086,False
0.06,0.0005,0.25,75.0,-367.45409944795045,41.316608140855905,3.7909692003839304,4.394261087195744,0.0,554.4901808288014,0.6757214069366455,False
0.08,0.002,0.15,40.0,-367.5160799422109,40.98677216467503,3.8444009872067038,4.404574605667127,0.0,549.659098370088,0.7718887850642204,False
0.12,0.001,0.05,40.0,-368.6952616728223,40.594176482459716,3.8980988285312863,4.425607455661181,0.0,547.9179309438914,0.9092914760112762,False
0.08,0.002,0.05,100.0,-368.8428170202997,40.908691452081406,3.8823063400415605,4.411137618502872,0.0,553.1292131417504,0.7964924648404121,False
0.08,0.001,0.1,150.0,-370.2361771388877,40.91666826620252,3.894727862009684,4.420507897602318,0.0,552.2500453029243,0.7947565838694572,False
0.12,0.0005,0.05,75.0,-370.2465312065864,40.61049941549857,3.912072449561549,4.435497210311558,0.0,546.4590156970517,0.9031234979629517,False
0.06,0.001,0.2,100.0,-371.1298193687536,41.27848616707328,3.8502087958126032,4.416650863191317,0.0,548.9129824257143,0.699167288839817,False
0.08,0.001,0.15,75.0,-371.3911190297463,41.03082851608048,3.879616393907649,4.429413088534023,0.0,545.8023082087202,0.7641064822673798,False
0.06,0.0005,0.25,40.0,-373.693219351063,41.44563348339286,3.8313553965233815,4.4339690651878305,0.0,547.2380432647151,0.6597007066011429,False
0.1,0.0005,0.1,100.0,-373.7769628968099,40.84092436672982,3.9228108224179854,4.452534442944945,0.0,542.6436752278678,0.8271485418081284,False
0.06,0.002,0.15,75.0,-374.1581254097967,41.297037760223375,3.886027313123698,4.434971372267322,0.0,545.4849819839274,0.7100519984960556,False
0.08,0.0005,0.15,150.0,-374.58410356574797,41.049042160095134,3.9111231305558807,4.449808560214238,0.0,543.6461144680543,0.7671592533588409,False
0.06,0.002,0.2,40.0,-375.93603974530595,41.40944124802503,3.8726587015915372,4.447301435218647,0.0,541.0083282017586,0.6853791624307632,False
0.12,0.0005,0.05,40.0,-375.9414027416705,40.70080805687579,3.9536971671292926,4.47225296102946,0.0,539.4748646624939,0.8954779952764511,False
0.1,0.001,0.1,40.0,-376.0550325862802,40.89239375953158,3.9351897662709003,4.467352046840571,0.0,539.0718342626024,0.8265209272503853,False
0.1,0.001,0.05,100.0,-377.34171704758796,40.857952317759526,3.961888880359123,4.474419705635344,0.0,540.0818102950125,0.8379480540752411,False
0.1,0.0005,0.1,75.0,-377.8374856946507,40.911260940484006,3.950829331511796,4.478621156614473,0.0,537.4279101824868,0.8208112120628357,False
0.06,0.006,0.05,40.0,-378.2393382082209,41.372018605203294,3.9160775888707153,4.460527444715,0.0,539.8520831554197,0.7089859917759895,False
0.06,0.002,0.1,100.0,-379.8819548632307,41.33319806913223,3.9431782237555595,4.4706388589761366,0.0,541.3890224953429,0.7143779844045639,False
0.06,0.001,0.2,75.0,-380.5490821003279,41.46229299021072,3.913462214217846,4.476590920980819,0.0,536.4979785710348,0.6778421625494957,False
0.08,0.004,0.05,40.0,-380.76038783420205,41.14732921323679,3.962641166879479,4.488304169644099,0.0,535.2216334693076,0.7698719799518585,False
0.06,0.001,0.15,150.0,-381.13648139841564,41.34018722957893,3.9531583320140364,4.479301540019534,0.0,540.5847431541961,0.7128584384918213,False
0.08,0.0005,0.15,100.0,-382.49944132883786,41.20227927393888,3.9624060327195587,4.500279217957545,0.0,532.861432520298,0.744270071387291,False
0.1,0.002,0.05,40.0,-382.6128621155355,40.96345674044865,3.9944685726750704,4.508447553663251,0.0,532.3721820614883,0.8287912234663963,False
0.1,0.0005,0.1,40.0,-384.12847319004504,41.012891900316376,3.9943015929210084,4.518633537477971,0.0,529.9453473629446,0.8116952478885651,False
0.06,0.0005,0.2,150.0,-384.48397684264256,41.485162393933884,3.951289502187617,4.50164588748701,0.0,533.6214902244283,0.6818021386861801,False
0.08,0.001,0.15,40.0,-384.8846488015864,41.26005414767364,3.9733356683514054,4.515408651006387,0.0,529.2201753005306,0.7405797094106674,False
0.1,0.001,0.05,75.0,-386.28043448739294,41.00117971862758,4.025754800028798,4.531338815352783,0.0,529.0874193137715,0.8233074620366096,False
0.08,0.0005,0.15,75.0,-386.9780599759998,41.28225696411392,3.9911982224113003,4.528516531007394,0.0,527.331092653455,0.735143393278122,False
0.08,0.001,0.1,100.0,-387.8033499460574,41.22904686644278,4.019771045344037,4.532758649348244,0.0,528.4853464240223,0.7557443901896477,False
0.08,0.002,0.05,75.0,-388.85611203438395,41.2349904361794,4.031227950344394,4.5388548540332065,0.0,527.7079325530299,0.7629103735089302,False
0.1,0.0005,0.05,150.0,-389.0288466951455,41.01447927936735,4.051247851355165,4.548314497444656,0.0,527.56679764195,0.8237175643444061,False
0.06,0.0005,0.2,100.0,-393.1598672931943,41.6648401055577,4.002349764084449,4.555585633651245,0.0,522.6020874563874,0.6590883582830429,False
0.06,0.004,0.1,40.0,-393.5155574491231,41.61311270560238,4.027735867676517,4.556549310486239,0.0,521.783693169782,0.685076467692852,False
0.08,0.002,0.1,40.0,-393.60689949914615,41.34814637370352,4.051711247553635,4.569350390376387,0.0,520.2851302575327,0.7447130754590034,False
0.08,0.0005,0.15,40.0,-393.9644192933956,41.39816922880702,4.036362563499367,4.572151708887657,0.0,519.3705966391717,0.724926047027111,False
0.08,0.001,0.05,150.0,-394.81667375599187,41.26713468196163,4.0849020692805365,4.575571298724858,0.0,524.2794909079221,0.7655418738722801,False
0.06,0.001,0.2,40.0,-395.5459011727431,41.73163588508979,4.010281566208746,4.57014150659535,0.0,519.2289331756037,0.6518580541014671,False
0.1,0.0005,0.05,100.0,-397.5229858728806,41.15478159620424,4.107213273472434,4.601517461654991,0.0,517.2134325811603,0.8055007308721542,False
0.08,0.001,0.1,75.0,-397.9181683903289,41.39269504951468,4.087083350577748,4.595904765360258,0.0,516.5192422389446,0.7391495853662491,False
0.06,0.0005,0.2,75.0,-398.0627114985922,41.75846100125245,4.0310935615747745,4.5857326909529705,0.0,517.0393637636153,0.6476369500160217,False
0.1,0.001,0.05,40.0,-400.30440453983283,41.20842590979707,4.1221941978393035,4.618918592199983,0.0,513.5304701764544,0.8020200580358505,False
0.06,0.001,0.15,100.0,-401.08647498765697,41.707273599889966,4.083245438475678,4.603658627581608,0.0,514.7951967117697,0.6692070811986923,False
0.08,0.0005,0.1,150.0,-401.2564452083056,41.409580257962894,4.117212643810307,4.616375919545113,0.0,514.5800595076216,0.7404793053865433,False
0.1,0.0005,0.05,75.0,-402.2587651793026,41.227440490766185,4.137919229565751,4.630835636955432,0.0,511.9203991899485,0.7984394431114197,False
0.06,0.002,0.1,75.0,-403.38722627065056,41.71967268326431,4.108154481950962,4.61713972521941,0.0,512.8568765268574,0.677764356136322,False
0.06,0.0005,0.2,40.0,-405.74516051500524,41.89485459807062,4.076672296786873,4.632564151944624,0.0,509.1013233917329,0.6350157335400581,False
0.06,0.002,0.15,40.0,-407.3885703527553,41.847619577951825,4.112653642555077,4.642136087169705,0.0,506.3083781555906,0.6561593562364578,False
0.06,0.002,0.05,100.0,-408.8528934889401,41.7499418294346,4.157132196859402,4.6499998550685975,0.0,509.52119874188793,0.681561715900898,False
0.1,0.0005,0.05,40.0,-409.5128753385568,41.33182258704148,4.184705478788673,4.675285363083294,0.0,504.3626786619134,0.7881893813610077,False
0.08,0.0005,0.1,100.0,-410.7558246469079,41.57011066449988,4.174328584250703,4.674515285375355,0.0,503.5238380530136,0.7195461913943291,False
0.06,0.001,0.1,150.0,-410.82524640166145,41.75993261178105,4.1729550173092385,4.662425842194333,0.0,508.3715392599697,0.6805320903658867,False
0.06,0.001,0.15,75.0,-412.575241400438,41.901546960552544,4.153408692983702,4.673561234673425,0.0,501.9179464497229,0.6506486982107162,False
